"Timestamp","TZ","J-Type TC 1 (degF)","IR 1 (F)","IR 2 (F)","IR 3 (F)","IR 4 (F)","IR 5 (F)","IR 6 (F)","IR 7 (F)","IR 8 (F)","IR 9 (F)","IR 10 (F)","RTD 1 (degF)","RTD 2 (degF)","RTD 3 (degF)","QPSH P2 (mA)","ASHCROFT P1 (mA)","IFM Water Flow 1 (gpm)","IFM Air Vel 1 (mA)","IFM Water Flow 2 (gpm)"
2022/09/29 14:57:10.012,n,98.431264,184.10644,168.99708,178.05744,207.35504,225.7809,177.44194,179.8434,189.26824,85.103904,99.95616,121.46266,91.256152,141.29132,321.18644,-11.302066,44.627644,267.03314,-12.460216
2022/09/29 14:57:15.005,n,98.37752,183.01664,168.99258,177.24848,205.12652,223.41498,176.72238,179.79418,189.31704,86.564568,100.79056,121.51942,91.251312,141.45404,273.04266,-11.296118,44.64304,266.7059,-12.460694
2022/09/29 14:57:20.001,n,98.336696,182.21316,168.2696,177.1901,203.8489,222.64184,175.91232,178.74882,188.61732,86.556368,100.82352,121.59306,91.261,141.6159,262.15268,-11.296726,44.723284,266.89682,-12.462102
2022/09/29 14:57:25.236,n,98.235904,181.51848,166.8085,176.47956,202.90156,220.31774,174.55156,179.65514,188.6262,87.883224,100.78606,121.65588,91.283632,141.80612,260.93316,-11.294254,44.603952,266.99908,-12.46018
2022/09/29 14:57:30.019,n,98.275936,180.72606,166.82654,174.66436,205.13992,215.7214,175.34028,178.16532,187.9347,87.98252,100.79534,121.71558,91.296568,141.88712,238.1142,-11.305654,44.637916,266.89002,-12.462376
2022/09/29 14:57:35.012,n,98.311704,180.72606,166.60464,174.88502,204.39302,214.16842,175.9349,179.08106,188.64412,88.687928,100.81886,121.78926,91.311048,142.02228,202.65104,-11.30647,44.59468,266.92386,-12.462262
2022/09/29 14:57:40.006,n,98.354376,181.50494,165.05412,171.36068,168.19728,229.60122,167.42402,202.3834,174.4884,89.40456,100.17602,121.85204,91.32564,142.10478,199.45756,-11.304724,44.646148,266.7127,-12.462788
2022/09/29 14:57:45.015,n,98.411472,179.99584,164.34018,177.85988,190.58526,222.60684,178.16066,194.51456,187.14008,89.70548,101.58832,121.90414,91.348216,142.24,306.31344,-11.30338,44.696544,266.73312,-12.462524
2022/09/29 14:57:50.009,n,98.242184,179.28286,165.9793,177.56786,190.56298,218.79554,176.93374,195.30204,184.29456,90.140632,100.10122,121.93476,91.36116,142.34836,300.14398,-11.30316,44.6924,266.84238,-12.462284
2022/09/29 14:57:55.002,n,98.307504,295.3363,118.1589,258.58984,292.43936,308.33346,253.05998,204.6316,205.19282,233.46888,202.04652,121.97,91.372448,142.3759,304.53598,-11.305624,44.680112,266.5626,-12.432038
2022/09/29 14:58:00.013,n,98.426496,292.17426,310.38122,313.16262,302.7891,345.52548,263.54302,201.43458,264.3725,209.844,212.43592,122.01894,91.383728,142.34836,299.5347,-11.303616,44.582332,266.61042,-12.426094
2022/09/29 14:58:05.006,n,98.658896,291.34942,311.22452,309.3996,296.7017,339.53908,262.85122,201.40792,262.83826,199.90264,80.476784,122.02362,91.385328,142.26594,298.99412,-11.301678,44.646148,266.91724,-12.425638
2022/09/29 14:58:10.015,n,98.833392,290.61636,308.91668,305.57446,295.19794,336.47988,261.2176,203.06112,262.13318,92.497752,80.667344,121.98684,91.390168,142.15826,297.79908,-11.304032,44.68728,266.79434,-12.427364
2022/09/29 14:58:15.168,n,98.827328,289.77716,304.22396,303.28992,293.92684,333.34684,260.4298,203.86228,262.1716,93.10108,82.915368,121.89036,91.446664,142.07724,295.81478,-11.301512,44.805544,266.61722,-12.427092
2022/09/29 14:58:20.002,n,98.762568,289.79386,304.15314,300.17202,292.29212,332.64902,259.71818,202.29918,261.47448,91.004504,83.607496,121.8061,91.50316,141.96886,292.15908,-11.305736,44.811732,266.78074,-12.429138
2022/09/29 14:58:25.015,n,98.806808,287.6832,303.35676,296.55036,291.53046,330.39548,258.93328,203.3135,261.31192,92.370464,84.236608,121.73706,91.553208,141.8596,290.43528,-11.303658,44.7521,267.0535,-12.428138
2022/09/29 14:58:30.005,n,98.693976,286.99276,301.0801,294.1661,288.21354,329.67852,258.14332,202.18392,259.85968,92.530832,84.381752,121.68964,91.593504,141.8596,286.25068,-11.30237,44.67496,266.46054,-12.428012
2022/09/29 14:58:35.015,n,98.5644,272.77128,286.96746,281.34176,248.24708,290.00494,165.21204,209.19474,246.22308,84.273696,107.73602,121.6436,91.61448,141.94132,284.04456,-11.303824,44.632764,266.90362,-12.434804
2022/09/29 14:58:40.009,n,98.5544,270.53742,263.7436,276.48496,305.77926,364.55888,250.0355,206.9211,304.09888,113.86032,113.1859,121.58992,91.608096,141.91462,283.32336,-11.303408,44.668768,266.76034,-12.444136
2022/09/29 14:58:45.002,n,98.666248,252.81458,230.33294,300.86686,318.95022,347.817,224.47606,206.1377,272.33636,113.89766,113.15336,121.50098,91.598352,141.88712,278.77234,-11.302688,44.597792,267.27146,-12.446266
2022/09/29 14:58:50.012,n,98.808632,252.09598,228.14068,297.15164,314.73066,347.1654,223.64726,206.1377,269.72012,114.21826,114.71072,121.36294,91.593504,141.91462,278.83972,-11.302564,44.64304,266.9787,-12.446462
2022/09/29 14:58:55.005,n,98.758352,250.6439,226.53764,293.22958,310.49758,345.65224,223.09014,205.396,266.73856,114.64114,114.70608,121.1741,91.580672,141.88712,277.1264,-11.301926,44.6348,267.25784,-12.446084
2022/09/29 14:59:00.015,n,98.743992,249.01214,225.03236,290.3507,306.64416,344.13052,222.13024,206.11118,265.08344,114.65494,115.4166,120.95906,91.577376,141.83366,273.9903,-11.302716,44.552484,267.03314,-12.447568
2022/09/29 14:59:05.008,n,98.691328,245.9945,221.9335,280.47168,295.87674,338.73244,219.28704,201.42992,258.9162,114.71072,114.9106,120.75774,91.575832,141.69768,272.97522,-11.302964,44.657456,266.64444,-12.446438
2022/09/29 14:59:10.002,n,98.717648,242.80376,220.37012,273.39334,288.42596,334.94958,216.00782,200.0272,254.61106,113.85104,114.68296,120.58858,91.580672,141.56248,271.23638,-11.301538,44.604948,266.89682,-12.446198
2022/09/29 14:59:15.013,n,98.742152,239.04604,217.24882,265.66544,282.4224,331.14048,213.82128,199.99164,249.96644,114.63648,114.7155,120.42856,91.583872,141.34478,267.89938,-11.304558,44.5916,267.3193,-12.450822
2022/09/29 14:59:20.005,n,98.62792,235.17088,214.9633,259.5552,277.2868,328.11514,211.37458,199.2848,247.56348,114.63648,115.4397,120.30846,91.580672,141.04768,266.92486,-11.304004,44.641996,267.08072,-12.449406
2022/09/29 14:59:25.014,n,98.66808,232.92828,212.67368,253.3996,272.1529,324.97788,209.14634,199.28028,243.15458,114.68748,115.4304,120.22376,91.587112,140.85754,266.92752,-11.305486,44.660536,267.14898,-12.451874
2022/09/29 14:59:30.008,n,98.55624,230.6593,211.00434,248.14768,268.44616,321.1041,206.25692,199.28918,240.25312,113.87892,115.4397,120.16054,91.62576,140.61386,272.86326,-11.30075,44.719168,267.0467,-12.448584
2022/09/29 14:59:35.002,n,98.521584,229.85402,209.5614,243.51374,264.72812,317.9739,202.87052,198.46682,237.13442,114.63184,115.90852,120.07738,91.661288,140.3152,278.33552,-11.30471,44.655384,266.99908,-12.453028
2022/09/29 14:59:40.244,n,98.819768,228.31962,208.00118,239.7403,261.68844,314.95926,202.2326,198.46218,234.72286,113.8185,116.16364,120.01886,91.709672,140.28766,282.27158,-11.301788,44.607032,267.19662,-12.450706
2022/09/29 14:59:45.005,n,98.89392,226.848,206.51258,234.36164,257.78662,312.63532,199.9472,197.7221,232.48764,114.17178,115.41194,119.98032,91.746792,140.1344,285.4714,-11.302094,44.741828,267.51682,-12.450216
2022/09/29 14:59:50.014,n,99.050232,226.08714,205.63442,231.29586,254.67968,309.58252,197.5668,196.95006,230.3067,114.01838,116.16828,119.95564,91.749984,139.97254,288.44604,-11.304392,44.630688,267.09436,-12.451462
2022/09/29 14:59:55.007,n,99.15056,224.49792,204.18508,227.54266,253.13736,306.44784,196.01764,196.97672,227.90046,114.63648,115.4259,119.94182,91.764464,139.94584,291.58738,-11.301678,44.641996,267.1558,-12.45057
2022/09/29 15:00:00.002,n,98.983112,222.90844,202.57836,225.18124,250.20394,303.3901,193.82016,196.12428,226.4414,114.48308,116.16828,119.91864,91.759672,139.7305,295.81478,-11.30334,44.729476,266.95782,-12.451268
2022/09/29 15:00:05.082,n,98.829504,221.544,201.34132,222.11274,247.81012,300.3309,192.39842,195.44888,224.92724,112.94856,116.14504,119.8986,91.761272,139.567,297.34884,-11.302702,44.626604,267.26464,-12.451324
2022/09/29 15:00:10.004,n,98.825832,220.74706,200.28026,219.02822,245.60608,298.0462,190.78636,195.26652,222.53246,113.83708,116.63654,119.877,91.751568,139.37916,302.8017,-11.301718,44.620412,267.24424,-12.450856
2022/09/29 15:00:15.013,n,98.906376,219.53272,199.4181,215.98582,243.40136,295.177,187.79646,195.32434,221.18058,114.66902,116.1218,119.84616,91.740296,139.21646,307.70874,-11.303256,44.603952,266.99908,-12.454928
2022/09/29 15:00:20.007,n,98.894256,218.40478,198.62652,212.96406,240.96966,293.32626,187.08634,194.48802,218.83942,114.64564,116.5392,119.81064,91.733856,139.02708,308.3612,-11.30122,44.637916,267.3601,-12.45177
2022/09/29 15:00:25.016,n,98.929,217.6006,197.85064,211.46714,238.85122,290.47718,185.64232,194.5058,217.09488,113.86962,60.935632,119.77672,91.733856,138.78498,308.58634,-11.30259,44.5751,267.66672,-12.452926
2022/09/29 15:00:30.010,n,99.049808,216.16192,196.40414,208.39042,235.59266,288.1293,184.18258,193.98052,215.50566,115.93162,62.6839,119.75822,91.724216,138.62312,312.25054,-11.301732,44.568944,267.1626,-12.454218
2022/09/29 15:00:35.003,n,98.945552,214.6647,195.67994,206.10228,233.37714,285.91364,182.75182,193.84244,214.21682,115.36082,62.181764,119.72276,91.711272,138.46122,311.7565,-11.302868,44.540132,267.45556,-12.453658
2022/09/29 15:00:40.001,n,98.825832,213.38174,194.92402,204.51676,231.88102,283.67514,181.863,193.69546,212.73534,118.54486,63.194712,119.67958,91.704896,138.13662,317.70868,-11.302606,44.567944,267.51682,-12.45628
2022/09/29 15:00:45.007,n,98.771328,213.13552,194.22976,202.34786,231.12484,281.48588,179.53852,193.1073,211.13204,112.24554,64.165788,119.6379,91.703296,138.05566,318.51694,-11.301704,44.601876,267.22382,-12.454104
2022/09/29 15:00:50.017,n,98.929,211.52004,193.37458,200.89316,228.72528,279.971,178.45722,192.29574,209.53064,113.11152,66.193688,119.60244,91.698448,137.94722,314.29508,-11.302244,44.610136,267.1558,-12.456886
2022/09/29 15:00:55.001,n,98.983496,210.38254,192.67924,198.50646,227.27182,277.2655,177.04612,192.29574,208.13392,111.83102,67.043244,119.57464,91.699984,137.89374,311.53202,-11.302772,44.640956,267.3465,-12.454906
2022/09/29 15:01:00.125,n,99.202376,209.31394,191.92988,197.0478,224.38404,274.92144,175.77726,193.09828,206.6009,112.38992,68.576464,119.5298,91.704896,137.8128,307.59616,-11.303934,44.578216,267.14898,-12.457104
2022/09/29 15:01:05.002,n,99.257936,207.83738,191.24656,195.46652,223.37534,272.57084,174.19514,193.07176,204.25152,113.0835,69.427744,119.46506,91.71452,137.92128,302.95942,-11.304862,44.658464,267.21024,-12.45598
2022/09/29 15:01:10.007,n,99.424416,207.08064,189.75374,194.04288,221.73212,269.78408,173.46656,193.83342,203.28246,112.81374,70.197944,119.4048,91.716176,137.92128,300.75192,-11.301608,44.656416,267.07392,-12.456072
2022/09/29 15:01:15.001,n,99.6844,205.396,189.40194,193.23664,219.7434,267.93838,171.24804,193.83342,202.04652,112.38076,71.851312,119.36614,91.719376,138.10986,297.0556,-11.304114,44.574132,267.21704,-12.455112
2022/09/29 15:01:20.002,n,99.808296,204.5962,188.51916,191.6976,218.83066,265.66108,170.56306,193.04496,201.29252,112.39456,72.586736,119.33692,91.712816,138.19086,293.35538,-11.302702,44.655384,267.18982,-12.45487
2022/09/29 15:01:25.006,n,99.712272,204.00378,188.36302,190.21228,217.34124,264.18384,169.6923,192.87104,199.81828,73.0872,74.048896,119.33692,91.71452,138.32524,291.37896,-11.302454,44.580288,267.25104,-12.45534
2022/09/29 15:01:30.013,n,100.01792,202.49414,187.53738,188.6485,215.91978,261.83364,168.07958,193.08502,198.97788,71.515016,74.787888,119.32144,91.699984,138.51462,287.44314,-11.303602,44.615292,267.32608,-12.457666
2022/09/29 15:01:35.005,n,99.952448,202.3212,186.87648,187.12668,214.45826,259.23364,167.30164,192.30462,195.94642,72.476072,75.563984,119.29208,91.688696,138.73078,285.46274,-11.302244,44.57102,267.18302,-12.456118
2022/09/29 15:01:40.001,n,99.97876,200.94198,184.60366,186.46974,212.03534,257.22772,165.79432,192.2911,196.42192,73.942576,76.569536,119.26274,91.65484,138.86594,283.54916,-11.305154,44.616328,267.10114,-12.458376
2022/09/29 15:01:45.001,n,100.03662,200.15598,185.4188,184.37974,210.37352,255.66638,165.09938,191.42074,194.5192,74.71508,77.823464,119.2364,91.624232,139.08204,280.0348,-11.302814,44.58648,267.28506,-12.456474
2022/09/29 15:01:50.260,n,100.12188,199.33376,184.08838,183.50118,209.45982,252.50928,163.45848,192.309,194.43458,75.442632,78.362248,119.22716,91.611344,139.244,277.57734,-11.301926,44.572056,267.08756,-12.457058
2022/09/29 15:01:55.012,n,100.23834,198.5111,183.81494,182.00164,208.38154,251.85494,162.71638,192.30012,192.85766,76.173216,79.21928,119.23488,91.598352,139.32496,276.9006,-11.303962,44.639988,267.24424,-12.456944
2022/09/29 15:02:00.001,n,100.30068,197.84174,182.39266,181.1112,207.02732,250.40232,161.94186,192.31788,191.6261,76.90888,79.9602,119.23956,91.591904,139.59448,274.14868,-11.302024,44.663652,267.10794,-12.456428
2022/09/29 15:02:05.001,n,100.24208,196.58612,181.74666,180.66358,205.13526,248.85232,160.44506,192.30462,190.7105,78.265984,79.070808,119.23488,91.591904,139.8114,273.9,-11.303534,44.6173,267.18302,-12.458456
2022/09/29 15:02:10.009,n,100.27016,196.37298,181.10682,179.70436,203.71626,246.55532,159.65498,192.25556,189.99422,79.169928,81.37772,119.23178,91.579024,140.16194,271.1467,-11.303076,44.673928,266.9374,-12.457298
2022/09/29 15:02:15.018,n,100.34568,194.89286,180.65004,178.48414,202.19268,244.2795,159.66864,190.84898,188.52352,80.77868,81.096192,119.2488,91.575832,140.39616,268.15024,-11.304392,44.584404,267.21704,-12.459302
2022/09/29 15:02:20.001,n,100.3943,194.02948,179.94648,177.86878,201.41666,242.86008,158.26836,191.53696,187.86332,81.566376,82.087496,119.28592,91.580672,140.69398,267.91372,-11.305306,44.609104,267.03314,-12.459976
2022/09/29 15:02:25.032,n,100.5842,193.24088,179.23348,176.4525,199.54702,241.10844,157.42822,190.63886,187.85006,81.549488,82.838736,119.31676,91.583872,140.8842,268.14506,-11.301664,44.542204,267.24424,-12.45707
2022/09/29 15:02:30.001,n,100.68018,192.41606,178.36738,175.66474,198.2452,238.8426,156.60736,190.84898,186.37144,82.239104,83.57612,119.35078,91.595216,141.04768,273.83566,-11.305654,44.5669,267.4009,-12.459324
2022/09/29 15:02:35.002,n,100.71388,191.66192,177.30248,174.8626,197.0478,237.75048,155.80838,191.29564,184.93084,83.566872,84.33276,119.37392,91.601656,141.34478,276.20956,-11.3032,44.557632,267.07392,-12.459382
2022/09/29 15:02:40.096,n,100.65204,136.88774,153.12474,158.46388,314.42728,179.17074,114.46914,197.74876,215.3468,89.679952,71.423136,119.38316,91.612888,141.64344,281.52894,-11.302896,44.607032,266.92386,-12.473818
2022/09/29 15:02:45.001,n,100.56374,315.1087,325.11404,364.88116,370.85396,472.10628,364.23256,200.5247,302.74332,84.305192,71.808752,119.4264,91.620968,141.77864,282.94996,-11.300376,44.56074,266.76716,-12.42673
2022/09/29 15:02:50.002,n,100.44614,299.84528,301.05508,352.6846,369.17496,259.76126,357.30436,198.46218,291.36188,85.596984,73.287704,119.45574,91.622632,141.8596,291.79438,-11.299006,44.602912,266.63766,-12.428956
2022/09/29 15:02:55.002,n,100.40542,299.76148,299.48078,351.21404,366.28948,251.08808,356.5636,197.71322,293.6076,86.013584,74.81084,119.445,91.629016,141.77864,294.30304,-11.31676,44.657456,266.78754,-12.43156
2022/09/29 15:03:00.001,n,100.28972,299.79072,296.14074,350.3824,364.77644,248.70974,354.28944,198.51548,292.83462,85.061008,77.812552,119.39092,91.63876,141.69768,294.9804,-11.31762,44.629652,266.43992,-12.434008
2022/09/29 15:03:05.001,n,100.129,288.44702,286.00632,343.5768,358.6216,271.73208,351.88672,198.46682,315.68182,86.55992,77.8158,119.30288,91.65164,141.7511,302.95942,-11.31529,44.697584,266.6921,-12.43371
2022/09/29 15:03:10.001,n,99.977728,287.67484,283.02368,342.16248,355.47804,269.46048,348.62296,198.47558,314.9259,87.233888,79.25604,119.22254,91.667728,141.69768,306.42602,-11.31737,44.700664,266.6921,-12.435762
2022/09/29 15:03:15.001,n,99.97092,281.85458,281.77408,345.17164,353.93204,351.04356,345.65224,201.46546,315.01328,87.951688,79.23708,119.16994,91.693544,141.77864,310.3848,-11.313186,44.729476,266.52178,-12.428648
2022/09/29 15:03:20.001,n,100.05088,299.17044,298.01678,348.1916,356.11832,334.98254,345.6194,203.10978,296.65958,87.941688,81.413904,119.13596,91.71452,141.7511,316.9679,-11.31626,44.641996,267.0127,-12.431138
2022/09/29 15:03:25.002,n,100.01538,307.20334,216.03858,335.59656,481.41952,405.28128,291.33658,206.80146,444.61212,113.87414,213.13114,119.08966,91.738696,141.6702,320.2218,-11.31482,44.641996,266.76716,-12.453074
2022/09/29 15:03:30.001,n,100.11928,251.3596,221.07546,271.87222,246.59852,523.13036,275.0192,245.30802,228.69028,120.72608,116.12658,119.0835,91.761272,141.69768,316.18256,-11.311634,44.670808,266.7127,-12.449806
2022/09/29 15:03:35.001,n,100.11086,247.3528,217.25334,263.48752,339.3302,506.65972,225.31702,179.82098,218.04452,114.37166,116.89384,119.04016,91.758072,141.77864,315.93448,-11.314474,44.635844,266.50818,-12.451336
2022/09/29 15:03:40.002,n,100.0417,243.73016,214.93254,261.17068,332.97332,494.01188,224.43232,178.20112,218.04452,113.78118,116.88906,118.99374,91.751568,141.80612,312.0032,-11.313602,44.640956,266.72632,-12.450422
2022/09/29 15:03:45.001,n,99.78944,238.11908,213.39048,259.5682,328.75568,474.38304,224.4498,177.39682,217.64462,113.76736,117.67546,118.92568,91.753232,141.7511,310.47506,-11.315764,44.572056,266.6036,-12.45416
2022/09/29 15:03:50.036,n,99.71628,235.9056,209.51724,252.69864,314.20278,443.68788,222.14774,176.63694,215.6026,114.57154,117.68476,118.8716,91.759672,141.69768,307.57392,-11.316636,44.598832,266.75354,-12.454184
2022/09/29 15:03:55.001,n,99.746808,232.23034,206.15972,245.88648,301.22216,401.8942,219.16426,175.22312,214.15078,114.5993,117.8614,118.82826,91.761272,141.535,305.70612,-11.313034,44.592636,267.0671,-12.453258
2022/09/29 15:04:00.001,n,99.952776,229.06954,203.44188,240.453,291.50092,374.80584,216.74296,175.23666,212.69554,113.6744,118.43794,118.79422,91.75648,141.3998,303.65702,-11.315804,44.58544,266.79434,-12.45636
2022/09/29 15:04:05.003,n,99.980104,225.3039,201.82928,235.90998,283.78916,355.20624,215.22348,175.9979,211.94728,114.56676,117.71266,118.7819,91.758072,141.18286,301.2022,-11.31165,44.616328,267.03314,-12.452662
2022/09/29 15:04:10.001,n,99.842544,222.93894,200.28928,232.01638,278.71472,340.34096,211.4361,175.9755,210.3604,114.47378,117.68012,118.79108,91.743544,141.10114,300.70748,-11.316164,44.593644,266.91724,-12.455822
2022/09/29 15:04:15.002,n,99.882536,220.08532,198.64414,229.00856,272.91196,329.70328,210.6162,175.93926,210.39566,113.8185,118.43794,118.80502,91.746792,140.8025,296.31086,-11.314736,44.568944,266.54898,-12.45487
2022/09/29 15:04:20.001,n,99.844928,218.43116,197.29186,225.2075,267.69108,323.50814,208.23128,176.62354,209.5394,113.86484,118.43794,118.83448,91.751568,140.55884,292.0694,-11.315498,44.645112,266.67846,-12.45707
2022/09/29 15:04:25.001,n,99.830448,216.17518,195.75992,222.86032,263.21424,320.301,206.96102,175.9573,209.50398,114.58534,118.44246,118.8623,91.758072,140.34274,292.09168,-11.316442,44.53498,266.71952,-12.4588
2022/09/29 15:04:30.003,n,99.658136,214.6647,195.01304,219.9188,258.54266,317.2865,204.80852,175.22776,208.8059,114.58534,118.42386,118.8917,91.770904,140.0535,291.33442,-11.312094,44.65228,266.7127,-12.455488
2022/09/29 15:04:35.127,n,99.383408,212.31272,192.72396,217.55658,254.6626,314.21932,203.78258,175.24582,207.6427,114.6086,117.67082,118.9335,91.796728,139.83734,292.13682,-11.316386,44.6595,266.61722,-12.459348
2022/09/29 15:04:40.001,n,99.140664,211.01746,191.96542,215.28964,251.72998,310.35212,201.75382,175.11498,206.27442,115.37012,118.4564,119.00926,91.83064,139.67548,291.82858,-11.315472,44.7603,266.5968,-12.456634
2022/09/29 15:04:45.001,n,98.956608,210.04266,191.36714,212.9728,248.60158,306.43948,200.87526,175.88074,206.6802,114.59,118.46118,119.051,91.888672,139.48682,289.01774,-11.315928,44.664648,266.62402,-12.459198
2022/09/29 15:04:50.002,n,98.889584,207.86404,189.84286,211.48464,246.40438,303.41926,199.10242,175.9573,206.6802,114.539,118.6005,119.1128,91.933768,139.37916,289.67084,-11.316774,44.667732,266.90362,-12.459348
2022/09/29 15:04:55.003,n,99.016384,206.22152,189.38842,209.20812,243.38822,300.35604,198.22306,175.9755,205.01606,114.58534,119.19974,119.1917,91.986952,139.35166,291.35668,-11.313574,44.671844,267.03314,-12.456668
2022/09/29 15:05:00.001,n,99.169024,205.51084,187.6,207.54096,240.97842,295.78048,196.06646,175.20974,204.33998,114.78044,119.23214,119.25964,92.051376,139.21646,288.41108,-11.314752,44.563792,267.1626,-12.45929
2022/09/29 15:05:05.002,n,99.31036,203.2558,186.90328,205.32532,238.84684,291.25674,195.37314,175.95278,204.33096,115.04978,118.46118,119.3384,92.154512,139.10956,287.1957,-11.312482,44.558672,267.03994,-12.457082
2022/09/29 15:05:10.001,n,99.301112,202.40104,186.20138,203.65856,236.39206,286.76934,193.8646,175.96632,202.79534,114.6131,118.43794,119.3971,92.204384,138.97366,285.41824,-11.31233,44.667732,267.0263,-12.459496
2022/09/29 15:05:15.043,n,99.410928,201.64292,183.76572,201.54108,234.8273,281.51554,192.32254,175.97084,202.11298,115.40716,118.4657,119.445,92.217272,138.8927,283.4595,-11.315402,44.756188,266.6853,-12.459336
2022/09/29 15:05:20.003,n,99.323416,200.09814,183.89124,199.8228,232.67098,277.14246,190.87142,175.18266,201.23482,115.4259,69.473936,119.48818,92.186656,138.83922,283.52624,-11.31352,44.755148,267.0195,-12.458902
2022/09/29 15:05:25.233,n,99.332784,198.4712,183.12438,198.51986,231.8854,271.76584,190.14556,175.95278,200.18714,118.53078,72.619776,119.5298,92.164136,138.62312,283.4811,-11.316706,44.71094,266.88324,-12.462444
2022/09/29 15:05:30.002,n,99.273008,197.7798,182.39266,197.06122,229.47504,267.96836,189.45076,174.3395,199.95158,117.81956,72.424064,119.5515,92.139968,138.48718,283.504,-11.314432,44.6513,267.0603,-12.458444
2022/09/29 15:05:35.001,n,99.434256,196.49302,180.7575,196.31978,228.07942,264.15812,188.09998,175.9979,199.05362,117.01936,72.621632,119.5531,92.115856,138.24506,282.7612,-11.312148,44.568944,267.0603,-12.459746
2022/09/29 15:05:40.001,n,99.570056,195.631,180.55584,193.43256,226.60326,260.78952,187.19804,175.18702,197.43392,113.84638,74.08984,119.56846,92.104504,138.02812,282.82858,-11.315416,44.73252,266.99228,-12.461746
2022/09/29 15:05:45.003,n,99.250352,193.98504,178.42124,193.24552,224.19114,256.53962,186.94798,175.96632,197.45592,113.823,74.82376,119.57772,92.061016,137.92128,282.8057,-11.312108,44.795268,267.11474,-12.459474
2022/09/29 15:05:50.002,n,99.198536,192.40278,178.45256,190.7999,222.65496,253.3825,185.70508,175.94842,195.16874,113.85104,75.213408,119.58846,92.009592,137.73184,280.82336,-11.313146,44.73356,266.6991,-12.460502
2022/09/29 15:05:55.002,n,99.198536,191.7244,175.84028,190.19902,221.20246,248.86094,184.99332,175.98438,195.34648,113.82778,77.082888,119.59312,91.965984,137.75854,281.4765,-11.311884,44.696544,266.80114,-12.460946
2022/09/29 15:06:00.001,n,99.132496,190.42898,175.74566,188.59504,220.51928,245.78312,184.29018,175.9439,194.91964,71.855032,76.952584,119.59782,91.928976,137.62418,280.5531,-11.312066,44.775728,266.92386,-12.461736
2022/09/29 15:06:05.001,n,99.182544,190.27914,175.2502,187.9571,218.19384,240.26188,182.85504,175.97084,193.8069,73.12364,77.86944,119.60084,91.898312,137.56922,279.809,-11.312926,44.611144,266.96466,-12.462868
2022/09/29 15:06:10.001,n,99.15168,188.84468,175.27714,187.19804,217.31034,237.31244,181.1693,175.92148,192.95568,73.959288,78.574528,119.6086,91.874088,137.4882,277.80308,-11.312592,44.695508,266.9374,-12.460318
2022/09/29 15:06:15.002,n,99.30408,188.0241,174.50644,185.66912,216.45696,234.97524,180.39916,175.94842,192.19306,74.722944,79.288416,119.6117,91.8596,137.40724,277.84762,-11.314018,44.5998,266.88324,-12.462536
2022/09/29 15:06:20.001,n,99.367728,188.01946,173.74972,185.03364,214.41,232.64472,179.65062,176.49296,192.19758,75.493432,79.954688,119.6178,91.841816,137.2454,277.53146,-11.313796,44.73252,266.9306,-12.462914
2022/09/29 15:06:25.001,n,99.418256,187.26052,173.17878,183.45632,213.6456,230.36782,178.87912,175.93926,192.25104,76.791312,79.979056,119.6302,91.837032,137.2454,275.86332,-11.31244,44.653308,267.1762,-12.461564
2022/09/29 15:06:30.001,n,99.315912,186.76916,172.94062,182.78312,212.01318,228.04906,178.81186,175.63314,191.44316,76.928512,80.699376,119.65024,91.833896,137.05676,273.9,-11.306624,44.734596,266.90362,-12.463302
2022/09/29 15:06:35.001,n,99.227992,185.80338,171.83372,181.43344,210.46184,225.80728,178.11582,175.8359,191.02316,77.669968,81.142024,119.6657,91.833896,136.97578,270.37842,-11.30363,44.719168,266.9374,-12.459952
2022/09/29 15:06:40.001,n,99.102232,185.1232,171.43288,180.64538,208.98282,224.20426,177.4284,175.05182,190.06558,79.229496,81.443448,119.67496,91.848312,136.92076,268.93274,-11.30575,44.59468,266.90362,-12.462764
2022/09/29 15:06:45.166,n,98.979848,184.38862,171.4598,179.6911,208.75736,222.64184,176.74044,175.96196,189.5622,80.063712,82.262736,119.6857,91.86604,136.75884,266.40494,-11.304932,44.672888,266.63766,-12.461632
2022/09/29 15:06:50.002,n,98.948296,183.72088,169.98118,178.59638,205.93452,221.07546,175.8493,175.96632,189.3083,81.007,83.29012,119.68266,91.874088,136.73218,218.10984,-11.298744,44.72432,267.0127,-12.461884
2022/09/29 15:06:55.001,n,99.175888,182.94938,169.0738,177.85072,205.1,219.66,175.04292,175.91684,188.7911,82.289496,83.790472,119.6857,91.891872,136.65124,217.96322,-11.299352,44.630688,267.07392,-12.462318
2022/09/29 15:07:00.002,n,99.281704,181.43808,169.06026,177.07772,203.09652,218.02252,174.2583,175.92586,188.54596,82.29604,83.614496,119.6873,91.911192,136.51686,219.68676,-11.29869,44.596748,267.0671,-12.461358
2022/09/29 15:07:05.001,n,99.305912,180.6365,169.08294,176.47956,205.90376,213.28056,175.03404,175.9573,187.9526,83.011728,85.076504,119.68884,91.930576,136.4618,185.031,-11.307594,44.602912,267.09436,-12.464686
2022/09/29 15:07:10.004,n,99.376648,179.97342,168.32374,175.67826,204.3531,212.42704,174.24476,175.96632,187.10876,84.416256,85.056024,119.67958,91.941808,136.4618,177.35064,-11.304032,44.619376,266.92386,-12.462102
